source,target,weight
with,hundreds,2.527082920074463
range,was,0.300042390823364
through,said,0.470466107130051
would,times,1.499692916870117
matter,when,0.400429666042328
real,their,0.436930716037750
name,organization,0.452426463365555
wanted,could,0.441622376441956
where,put,0.610611855983734
change,name,0.753060519695282
down,long,0.561480224132538
day,through,0.455771744251251
players,season,0.222976237535477
parts,would,0.583089828491211
hand,use,0.764814317226410
who,refuse,1.188657522201538
talk,any,0.590818405151367
clear,any,0.370918363332748
expected,but,0.311738282442093
diagnosed,and,0.270566761493683
they,school,1.663727402687073
teach,how,0.218617320060730
any,hand,1.841955304145813
talk,who,0.570038795471191
peace,all,0.258279860019684
life,over,0.884600281715393
different,point,0.653662681579590
different,view,0.380311727523804
out,national,0.586539089679718
thousands,what,0.432819694280624
has,advance,0.799019873142242
know,others,0.926433384418488
didn,now,0.424764186143875
land,their,0.241266891360283
were,control,0.736036658287048
had,program,0.824876904487610
were,side,0.577471315860748
nasa,have,0.231654733419418
part,after,0.421936690807343
get,nasa,1.066145062446594
nearly,this,0.272572815418243
can,difficult,1.489359378814697
was,flight,1.338619232177734
own,new,0.561536908149719
own,its,0.523755371570587
who,calls,1.031954288482666
god,revealed,0.663718402385712
you,king,1.210304021835327
god,over,1.172289967536926
end,god,0.575253069400787
went,how,0.340230137109756
how,went,0.995481491088867
rights,how,0.275890171527863
over,god,0.926546633243561
said,israel,0.554359078407288
said,fact,0.703181207180023
see,book,1.053343534469604
story,there,0.390850573778152
lot,really,0.639164388179779
ever,them,0.432035565376282
are,style,0.581901013851166
ever,just,0.474402099847794
company,called,0.390679746866226
address,they,0.479734420776367
call,know,0.440880835056305
address,was,0.516312420368195
company,know,0.387169182300568
ago,their,0.482415437698364
yet,get,0.760982871055603
face,about,0.475131273269653
sexual,all,0.309283912181854
couple,what,0.722826778888702
number,men,0.721380174160004
stop,your,0.515982210636139
email,name,0.559727191925049
did,again,0.776883959770203
but,legal,0.895284116268158
your,soon,1.254635214805603
may,power,0.690752804279327
any,nothing,1.564930677413940
over,believe,0.829690158367157
are,millions,0.941078543663025
some,national,0.901531338691711
results,people,0.247583732008934
get,goes,0.769028186798096
sure,though,0.957845747470856
organization,date,0.188031971454620
was,results,1.097100615501404
organization,lines,0.329922288656235
results,just,0.219052657485008
right,anyway,0.686193704605103
suspect,what,0.558061122894287
after,though,0.516437351703644
case,bit,0.662991702556610
drop,your,0.304043918848038
out,access,0.576480865478516
with,fully,1.274201035499573
possible,using,0.532051444053650
part,reason,0.300119966268539
would,hate,2.577814817428589
consumer,and,0.260969042778015
part,use,0.451015144586563
didn,good,0.709734678268433
just,order,1.401400327682495
put,take,0.739764869213104
about,university,1.303983211517334
mail,using,0.500027418136597
where,bit,0.661778867244720
what,secret,1.327017188072205
second,years,0.522859096527100
run,know,0.552030026912689
low,out,0.823805630207062
sex,marriage,0.256967872381210
make,end,0.696306824684143
must,end,0.515587627887726
before,end,0.438550144433975
life,its,0.637175738811493
already,made,0.717153608798981
say,nothing,0.738276302814484
well,second,0.656400322914124
coming,but,0.454646468162537
were,understand,0.670591950416565
because,life,0.692969799041748
many,human,0.679888844490051
what,include,1.201059341430664
idea,work,0.662029385566711
try,following,0.806851089000702
different,line,0.433045625686646
then,against,1.032348990440369
sure,never,0.828874051570892
things,got,0.303996831178665
played,against,0.306299477815628
him,never,0.738579869270325
every,how,0.602305471897125
from,picture,1.140722274780273
seen,time,0.746040225028992
least,right,0.651954710483551
into,possible,0.380178391933441
note,say,0.383262485265732
considered,from,0.509632706642151
run,see,0.447061955928802
but,majority,1.223512172698975
least,must,0.724268674850464
already,more,0.612041294574738
will,charge,1.763024926185608
god,told,0.905604481697083
both,believe,0.839938163757324
thing,its,0.679014027118683
but,gone,0.968579232692719
matter,then,0.282354354858398
you,foot,2.060475349426270
who,share,0.835468828678131
have,charge,2.431971788406372
but,written,1.279290795326233
six,that,0.386693209409714
note,most,0.396599084138870
something,having,0.983546018600464
top,other,0.229758232831955
someone,very,0.680669188499451
buy,gun,0.592811763286591
murder,his,0.258221894502640
control,had,0.404395908117294
children,year,0.309292376041412
year,great,0.782828092575073
study,gun,0.401762992143631
difficult,can,0.440598040819168
too,him,0.608619987964630
need,question,0.907320082187653
considering,buying,0.151696443557739
think,price,0.755985856056213
considering,one,0.243883967399597
much,bit,0.924032509326935
came,how,0.554574072360992
what,pay,0.758221387863159
happen,all,0.408665567636490
this,tax,1.770019054412842
your,radio,1.179760098457336
taste,and,0.229873299598694
see,hear,0.802293658256531
because,father,0.663820147514343
fan,was,0.246868625283241
too,anyone,0.606061637401581
short,what,0.303537398576736
experts,there,0.375711113214493
open,just,0.476279824972153
use,mean,0.722064077854156
you,shooting,1.586620092391968
this,allowed,1.072549819946289
holocaust,museum,0.112403057515621
someone,little,0.533022820949554
there,anti,0.840182185173035
strong,your,0.381576478481293
those,less,0.634293198585510
more,states,0.938782095909119
united,they,0.253175675868988
actually,same,0.872500896453857
few,others,0.643528401851654
hard,without,0.642264187335968
real,well,0.406551361083984
little,different,0.713636219501495
looks,just,0.439350247383118
see,name,1.278230071067810
for,survey,1.467848539352417
really,whether,0.835947334766388
must,most,0.585696697235107
across,there,0.320065289735794
not,forced,1.028698086738586
possible,then,0.409569621086121
our,reason,0.619479715824127
there,phone,0.891090750694275
for,mask,1.449033021926880
some,additional,1.116428017616272
who,study,1.044313430786133
treatment,they,0.421958118677139
results,which,0.185689523816109
data,others,0.712733209133148
these,whether,1.149724841117859
one,groups,0.648029744625092
almost,they,0.474493831396103
was,style,0.720956623554230
what,mark,1.190416216850281
matthew,mark,0.185429319739342
best,does,0.556168615818024
order,does,0.480067133903503
reports,not,0.502265751361847
have,reach,1.390050888061523
part,plan,0.351563692092896
own,little,0.478670597076416
open,entry,0.545250594615936
entry,can,0.365940481424332
whether,just,0.405365735292435
about,looks,0.586224019527435
better,here,0.625120818614960
this,turns,0.904914677143097
just,change,1.187059879302979
make,happy,0.664485275745392
rich,are,0.228503599762917
while,system,0.668856501579285
these,another,0.788518428802490
find,try,0.742028832435608
cards,them,0.355052024126053
end,off,0.594935774803162
appears,are,0.310207813978195
point,through,0.685816168785095
between,point,0.857835948467255
clinton,they,0.396415770053864
small,think,0.444965392351151
for,woman,3.235370874404907
car,back,0.448655217885971
goes,some,0.647687315940857
watch,not,0.475697904825211
billion,would,0.255483657121658
playing,are,0.429716259241104
might,question,0.692111372947693
against,after,0.721816599369049
for,rich,2.322215080261230
its,thanks,0.777581691741943
cases,all,0.369446069002151
long,something,0.655517458915710
details,how,0.263508379459381
taken,some,0.437688380479813
questions,who,0.607745885848999
data,need,0.614624559879303
they,currently,1.653445243835449
box,make,0.496160537004471
wouldn,use,0.544557750225067
have,clinton,1.584837317466736
quite,even,0.365850031375885
sense,about,0.361651748418808
evidence,even,0.473539739847183
about,winning,0.959524869918823
own,please,0.568227231502533
part,over,0.483995169401169
assault,they,0.240295082330704
any,seem,1.686462759971619
believe,own,0.415518194437027
cards,there,0.595999002456665
night,were,0.396803796291351
used,never,0.545959234237671
palestinians,for,0.217436999082565
speak,about,0.344231188297272
church,its,0.479545861482620
again,while,0.449219852685928
called,believe,0.713333070278168
believe,while,0.490242689847946
united,which,0.152137219905853
not,center,1.025147557258606
research,email,0.436393201351166
whether,point,0.546310663223267
christian,more,0.576387345790863
new,run,0.618587315082550
than,reason,1.074172496795654
image,want,0.324468135833740
battery,power,0.269453972578049
power,got,0.293506681919098
out,parts,0.445228248834610
should,away,0.851265788078308
book,god,0.452900856733322
may,thanks,0.864468216896057
probably,used,0.498279511928558
evidence,most,0.452422708272934
been,nothing,1.029318571090698
got,idea,0.579225718975067
was,vehicle,2.170559406280518
something,got,0.468194514513016
taking,off,0.465740531682968
this,strategy,1.391102313995361
near,can,0.469952136278152
makes,such,0.590579509735107
think,data,1.122287273406982
take,down,0.640139341354370
note,doesn,0.360625654459000
while,read,0.671942710876465
before,still,0.490713447332382
friends,but,0.299161165952682
looking,work,0.644724845886230
full,new,0.449922084808350
not,agency,1.059809446334839
free,call,0.396968632936478
single,who,0.571680068969727
who,break,1.465615987777710
same,tell,0.927163839340210
want,support,0.812762260437012
believe,need,0.334501087665558
are,foreign,0.836620628833771
image,something,0.452115535736084
find,into,0.717573523521423
always,used,0.413034379482269
recently,one,0.384928375482559
had,deal,0.539471447467804
but,lack,1.156936645507812
they,product,1.667296648025513
enough,support,0.568538784980774
have,suit,2.401424169540405
support,space,0.566112756729126
some,further,1.098174095153809
clear,were,0.324438333511353
were,young,0.672064900398254
set,two,0.538549900054932
phil,you,0.343273580074310
change,program,0.726282417774200
should,different,1.257657885551453
should,stop,1.198236823081970
and,cia,1.589035868644714
look,back,0.383401930332184
good,days,0.734713792800903
night,would,0.425268620252609
between,system,0.606293499469757
get,god,1.122099876403809
world,over,0.718433141708374
scores,games,0.197110593318939
professor,was,0.153576955199242
data,must,0.961463272571564
out,show,0.878117620944977
power,light,0.327302515506744
light,comes,0.381143897771835
easy,what,0.520749151706696
are,increase,0.930615782737732
also,easy,0.735626161098480
different,most,0.555649638175964
costs,but,0.591964483261108
from,keeping,1.584145188331604
loves,and,0.159088119864464
thing,might,0.357088834047318
will,body,1.102561116218567
ones,any,0.330434113740921
what,among,1.586033821105957
least,because,0.556843996047974
they,previous,1.028190374374390
created,which,0.170295059680939
those,church,1.113420367240906
always,did,0.621340215206146
has,father,0.747206151485443
which,mind,1.336596846580505
mind,had,0.380986720323563
each,both,0.400283426046371
god,actually,0.784163713455200
used,following,0.918328464031219
father,which,0.254671722650528
son,have,0.302626430988312
another,called,0.662036478519440
from,sense,1.185866713523865
upon,were,0.392695367336273
father,you,0.350446194410324
statement,one,0.331536859273911
upon,who,0.433164060115814
link,between,0.268645584583282
don,law,1.615537047386169
germany,are,0.267785459756851
for,payment,2.245167732238770
take,each,0.496057868003845
here,price,0.472763597965240
part,information,0.349416941404343
its,find,0.497121512889862
must,cannot,0.677869439125061
right,line,0.512046098709106
working,only,0.308872371912003
all,offers,0.875952303409576
here,end,0.578680098056793
law,here,0.622570991516113
future,their,0.285341590642929
states,canada,0.624875247478485
european,have,0.366130083799362
told,more,0.366642624139786
bit,different,0.675021588802338
national,their,0.550097167491913
price,think,0.358128964900970
owner,but,0.311606705188751
have,looks,0.891792118549347
